no,company_id,question_type,classification,organization_level,sentence_english,sentence_japanese
399,3,2,HD,1,Strengthen communication skills. ,
400,3,2,HD,5,Human resource development. ,
401,3,2,CM,5,Exchange with other industries.,
402,3,1,CM,5,Deploy products in the Japanese market. ,
403,3,1,HD,3,Human resource development. ,
404,3,1,CM,4,Building business themes. ,
405,3,1,BP,3,Quality issue.,
406,3,2,IT,4,Select information. ,
407,3,2,CM,5,Selection and concentration. ,
408,3,2,HD,5,Has a long-term perspective on human resource development.,
409,3,1,IT,1,Too few people are familiar with new information technology. ,
410,3,1,HD,1,There are especially few electrical employees. ,
411,3,1,CM,3,Research activities to advance the world's progress have not been made,
412,3,1,BP,2,I'm getting more late. ,
413,3,1,HD,3,"If you place importance on dignity as a boss and do not extend your subordinates, you will retire or become exhausted.",
414,3,2,HD,4,Increase the experience through the rotation of human resources. ,
415,3,2,BP,2,Insight at the user site. Build a method of thinking. ,
416,3,2,CM,5,Create a department for research activities to be applied to products. ,
417,3,2,HD,5,Creating an atmosphere that allows engineers to relax. ,
418,3,2,HD,4,Promote management that takes this seriously.,
419,3,1,IT,2,Insufficient information on the status of the site. ,
420,3,1,HD,3,Human resource shortage. ,
421,3,1,IT,4,Insufficient technology.,
422,3,2,IT,4,Information sharing between organizations. ,
423,3,2,HD,1,communication. ,
424,3,2,HD,4,Communication with subordinates and supervisors. ,
425,3,2,CM,3,Clarification of division of roles between organizations.,
426,3,1,CM,1,Decreased awareness of production quality. ,
427,3,1,CM,4,Material costs and processing costs rise. ,
428,3,1,CM,3,Intensifying competition.,
429,3,2,HD,5,Review of employee education. ,
430,3,2,HD,4,Review the process of new employee development. ,
431,3,2,CM,3,Strengthen departments specializing in cost management.,
432,3,1,HD,4,The role of job title or grade has been lowered. ,
433,3,1,IT,3,Degradation of technology quality. ,
434,3,1,HD,1,Nurturing. ,
435,3,1,BP,3,There are short-term and medium-term quality issues of the product.,
436,3,2,CM,5,Review the organization of the division. ,
437,3,2,BP,3,Especially the technical department. ,
438,3,2,CM,4,Clarification of the role of the research department. ,
439,3,2,CM,5,Strengthen business management and marketing.,
440,4,1,HD,3,I don't have the time to grow human resources.,人材を育てる時間的余裕がない
441,4,1,BP,4,Information linkage between departments.,部署間の情報連携
442,4,1,IT,4,Sharing information globally.,グローバルで情報共有行うこと
443,4,1,BP,3,"Since the department is independent, there is no place for regular meetings and information sharing, so I do not know what they are doing.",部署が独立しており、定期的なミーティング、情報共有の場がないため、何をしているのかわからない
444,4,1,BP,2,Cooperation,協力
445,4,1,IT,1,"Necessary input data is the same every time, but the location is different for each project. I have to ask the person in charge.",必要なINPUTデータは毎度同じなのにプロジェクト毎に置場が異なる。担当者に聞くしかない。
446,4,1,IT,3,I can't identify at a glance where to find the format I want to use.,利用したい書式がどこにあるか一目で分からない
447,4,1,BP,3,Lack of cooperation between departments.,部門間の連携不足
448,4,1,BP,1,Overtime decreases as work increases; Lack of consideration.,仕事量は増えるのに残業時間が減る→検討不足
449,4,1,IT,2,"Standard document is registered, but it is difficult to use; Hard to find.",標準書登録しているが使いにくい。探しにくい。
450,4,1,BP,2,I don't know what people are doing now.,人が今何をやっているのか分からない
451,4,1,IT,3,Lack of data utilization.,データ活用ができていない
452,4,1,BP,3,Rework and redo.,手戻りとやり直し
453,4,1,CM,3,Clarification of required costs.,必要コストの明確化
454,4,1,IT,4,Information management is not centralized.,情報の管理が一元化されていない
455,4,1,BP,2,How to work efficiently?,効率の良い作業をするには？
456,4,1,BP,3,Lack of communication in the workplace.,職場内コミュニケーション不足
457,4,1,IT,1,"It's not data driven, but it's a way of working based on experience.",データドリブンでなく、経験をもとにした仕事の進め方になっている
458,4,1,HD,1,Many personalized tasks.,属人化された業務が多い
459,4,1,BP,3,Uncoordinated.,まとまりがない
460,4,1,CM,4,Produce results., 成果を出す
461,4,1,HD,3,Education system.,教育システム
462,4,1,HD,3,retirement.,退職
463,4,1,CM,4,Unified direction on a global level.,グローバルレベルでの方向の統一
464,4,1,IT,3,Few documents.,資料が少ない
465,4,1,CM,5,Maintain security.,セキュリティーの維持
466,4,1,HD,2,Personification of work.,作業の属人化
467,4,1,CM,3,"Overall motivation for improvement is high, but the vectors do not match.",総じて改善意欲は高いがベクトルが合っていない
468,4,1,HD,3,communication. ,コミュニケーション
469,4,1,BP,3,Coordination between organizations is difficult and tends to be individual optimization.,組織間の連携が取り辛く、個別最適化になりがち
470,4,1,CM,5,"People are being pulled out of the workplace, even though there are no more people.",人は増えないのに、人が職場から抜かれていく
471,4,1,HD,3,Business knowledge is specialized and cannot be seen from a bird's-eye view.,業務知識が専門化しており俯瞰的に見れていない
472,4,1,IT,5,IT literacy is not high company-wide.,ITリテラシーが全社的に高くない
473,4,1,HD,4,Education and work are not standardized.,教育・作業が標準化されていない
474,4,1,CM,5,Not sharing goals.,目標の共有ができていない
475,4,1,HD,5,Can we continue to hire excellent human resources?,優秀な人財を継続して採用していけるのか
476,4,1,HD,2,Education for young people.,若手の教育
477,4,1,CM,3,Action on President's Comments.,社長のコメントに対する実行
478,4,1,HD,3,Insufficient time to raise young employees; The future of the company.,若手社員を育てる時間が十分に取れない→会社の将来
479,4,1,HD,3,Specific goals regarding young employee education are not clear.,若手社員の教育に関して具体的な目標がはっきりしていない
480,4,2,BP,3,Share progress.,進捗共有
481,4,2,IT,4,Adopting an interface that is easy for people to handle (Cyber ​​vs. reality),人が扱いやすいインターフェースの採用（サイバ⇔現実）
482,4,2,IT,3,Create time and place for information sharing between departments.,部署間で情報共有の時間と場をつくる
483,4,2,IT,4,Efficiency improvement using IT for business work.,業務作業のITを使った効率化
484,4,2,IT,5,Improve business efficiency with consistent data.,一気通貫したデータによる業務効率向上
485,4,2,IT,5,Streamline information sharing; so I can find the information I need quickly.,情報共有を効率化（必要な情報をすぐに見つけられるように）
486,4,2,IT,5,Information sharing. ,情報共有
487,4,2,IT,5,Information sharing. ,情報共有
488,4,2,CM,4,Visualize how the results of daily operations are affecting management.,日々の業務の結果が経営にどう影響しているか見える化する
489,4,2,BP,3,Enhance collaboration between business processes.,業務プロセスの連携の強化
490,4,2,IT,3,Visualization of work contents and manualization.,業務内容の見える化マニュアル化
491,4,2,IT,5,Realizes high-speed data communication.,高速データ通信を実現
492,4,2,CM,4,Launch a dedicated problem solving team.,課題解決専任チームを作る
493,4,2,BP,3,Periodically provide opportunities for cross-functional cooperation between employees at the responsible level.,担当レベルの社員同士で業務横断的に連携する場を定期的にもつ
494,4,2,IT,4,"Linkage of information, such as design - process, design - cost.",情報の連携、設計→工程、設計→原価
495,4,2,BP,5,Standardization.,標準化
496,4,2,IT,3,Elimination of personnel work and data conversion.,属人作業の撤廃とデータ化
497,4,2,IT,5,Unification of in-house systems.,社内システムの統一
498,4,2,IT,4,Resources; unified management of information.,資源（情報の一元管理）
499,4,2,IT,4,Creating an information sharing system.,情報共有システムの作成
500,4,2,CM,5,Clarification of goal.,目標の明確化
501,4,2,CM,3,Visualization of costs.,コスト見える化
502,4,2,IT,2,Creating a mechanism that allows people on site to use digital data.,現場の人がデジタルデータを使える仕組み作り
503,4,2,IT,4,"Centralize data using CPS, BOM, and POM.",CPS、BOM、POMを活用したデータ一元化
504,4,2,HD,3,Human resource development to achieve goals.,目標を達成するための人材開発
505,4,2,HD,1,Individual skill up.,個々のスキルアップ
506,4,2,BP,2,Elimination of unnecessary man-hours.,不要工数の削除
507,4,2,HD,3,Education with clear objectives and goals.,教育目的と目標を明確にした教育
508,4,2,CM,4,Regular implementation of subcommittee meetings.,分科会の定例実施
509,4,2,CM,3,"Introduce a system that enables everyone to be positive; such as  problem sharing, and collaboration activities.",皆が前向きになれる仕組みを導入する（問題共有、コラボ活動）
510,4,2,CM,5,Optional job rotation.,ジョブローテーションの任意化
511,4,2,IT,4,Regular information sharing between departments.,部署間での定期的な情報共有
512,4,2,CM,4,Secure resources.,リソースの確保
513,4,2,CM,5,Establish design before development.,開発前に設計を確立する
514,4,2,HD,4,Preparation of educational materials; elimination of personalization.,教育資料の整備（属人化解消）
515,4,2,BP,4,Inter-departmental cooperation.,部門間の協力
516,4,2,HD,3,Retain and inherit technical data.,技術資料を残し、継承する
517,4,2,HD,3,Create opportunities for communication.,コミュニケーションを与える機会をつくる
518,4,2,IT,5,"Safe data usage, such as dataless PC.",安全なデータ利用（データレスPC）
519,4,2,BP,4,Full participation.,全員参加
520,4,2,CM,4,Sharing and standardizing goals and procedures.,目標や手順の共有/標準化
521,4,2,HD,5,Human resource development.,人材育成
522,4,2,HD,4,Standardization of educational process.,教育プロセスの標準化
523,4,2,HD,3,Create an education system.,教育システムを作成
524,4,2,HD,4,Review educational content and clarify goals.,教育内容の見直し、目標の明確化
525,5,1,BP,4,Deployment between plants is not progressed.,工場間の横展開が進まない
526,5,1,HD,3,Human resource development is slow.,人材育成が進まない
527,5,1,CM,4,Productivity and costs are not going according to plan.,生産性やコストが計画通り進まない
528,5,1,CM,5,There is a shortage of people to hire.,人の採用が不足している
529,5,1,BP,2,There's too much material to scrap.,スクラップする材料が多すぎる
530,5,1,CM,4,It doesn't come up with a theme to increase productivity.,生産性を上げるためのテーマが出てこない
531,5,1,CM,4,"Natural disasters, earthquakes, typhoons",自然災害、地震、台風
532,5,1,CM,4,Lack of themes to improve productivity,生産性を改善するためのテーマが不足している
533,5,1,HD,2,"Human resource development, lack of successors",人材育成、後継者不足
534,5,1,BP,5,Failure to provide best-selling products in a timely manner,売れ筋商品がタイムリーに提供できていない
535,5,1,CM,5,Low revenue.,収益が低い
536,5,1,BP,1,Redo work is not eradicated.,やり直し業務が撲滅できていない
537,5,1,CM,5,Low profit margin.,利益率が低い
538,5,1,HD,2,Human resource development is slow.,人材育成が進まない
539,5,1,CM,4,Plant costs do not go down.,工場コストが下がらない
540,5,1,CM,5,The company is not well managed and turnover is high.,会社のマネジメントが良くなく、離職が高くなっている
541,5,1,CM,5,They're being conservative about investing in the future because their returns are low.,収益が低いので将来に対する投資に保守的になっている
542,5,1,CM,1,"Workers in the field are working hard, but the company is performing poorly",現場の作業員は一生懸命働いているが、会社の業績が悪い
543,5,1,HD,2,education system,教育システム
544,5,1,CM,4,Unification of facilities,設備の統一
545,5,1,CM,4,cost structure,コスト体質
546,5,1,CM,4,The cost of production is not going down.,製造原価が下がっていない
547,5,1,CM,3,The factory's productivity doesn't get better.,工場の生産性が良くならない
548,5,1,CM,4,Production at overseas factories is low.,海外工場の生産量が低い
549,5,1,CM,3,The role of the facilities department is seen as low across the board,設備部門の役割が全社的に低くみられている
550,5,1,CM,5,Equipment specifications are not uniform.,設備仕様が統一していない
551,5,1,HD,2,Younger staff members leave the company.,若手スタッフが退職する
552,5,2,CM,4,Develop a cost strategy.,コスト戦略を立案する
553,5,2,BP,3,"Streamline people, goods, money and time.",人、物、金、時間を効率化する
554,5,2,BP,2,"Improving the ability to improve (discovery, resolution, and continuity)",改善力の向上（発掘力、解決力、継続力）
555,5,2,IT,2,RPA of indirect personnel routine work,間接人員のルーティーンワークのRPA化する
556,5,2,IT,2,Automation and robotization of field operations,現場作業の自動化とロボット化
557,5,2,CM,4,Recruitment and development of people and measures to keep them from leaving,人の採用と育成と離職させない対策
558,5,2,CM,3,Establish a project team to solve problems and promote activities,課題解決のプロジェクトチームを発足し、活動を推進する
559,5,2,IT,2,"Visualization of production site activities (data, systems, time)",生産現場活動の見える化（データ、システム、時間）
560,5,2,CM,3,"Development of human resources capable of driving projects (statistics, management)",プロジェクトを推進できる人材の育成（統計、マネジメント）
561,5,2,BP,1,Streamline analysis operations,解析業務を効率化
562,5,2,BP,2,Passing on technical know-how at an early stage,技術ノウハウを早期に伝承する
563,5,2,BP,4,Predictive maintenance of equipment,設備の予知保全
564,5,2,HD,3,Promote an exchange program with engineers from overseas factories.,海外工場のエンジニアとの交換制度を進める
565,5,2,IT,2,Make strong progress in monitoring facilities,設備のモニタリングを強力に進める
566,5,2,IT,3,Develop highly efficient manufacturing systems that are not available from other companies.,他社にない高効率な製造システムを開発する
567,5,2,BP,4,Departments work together to develop new manufacturing methods,部門間が連携して、新しい製造方法を開発する
568,5,2,BP,4,Realization of product manufacturing technology with high quality that is unmatched by other companies,他社に負けない高い品質を持つ製品製造技術の実現
569,5,2,HD,3,human resource development,人材育成
570,5,2,CM,4,Speeding up the deployment of technology and unifying facilities.,技術の展開のスピードアップ、設備を統一。
571,5,2,HD,4,"Human resource development, systematic recruitment and development",人材育成、計画的な採用と育成
572,5,2,BP,2,Plant improvements,工場の改善
573,5,2,IT,4,Create a system that allows to view the production status of all plants in real time,全工場の生産状況をリアルタイムに見れるシステムを作る
574,5,2,IT,5,Real-time view of the cost performance of all plants.,全工場のコスト実績をリアルタイムで見れる様にする
575,5,2,IT,4,To be able to see the correct production capacity of all plants.,全工場の正しい生産能力を見れる様にする
576,5,2,IT,1,Reduce the workload through IT systems,IT化などによって、業務の負荷を下げる
577,5,2,IT,4,Early realization of the future of IoT,IoTの将来像を早期に実現
578,5,2,CM,4,Recruiting to get people interested in factory work,工場の仕事に興味を持ってもらう採用活動
579,6,1,CM,2,"The lack of a marketing department has resulted in a poor product development strategy, with requests from specific customers being the main source of information.",マーケティング部門がないため、製品開発戦略が貧弱で、特定顧客からの要望が主たる情報源となっている。
580,6,1,BP,1,There is no place to do process design for the outside. There is no process drawings.,外部のための工程設計をやるところが無い。工程図がない。
581,6,1,BP,4,"This is an industry where capital investment is important, but because of the fast turnover, problems can come to light later.",設備投資が重要な業界だが、回転が速いため、後から問題が顕在化する
582,6,1,BP,4,Prolonged problems with business partners.,取引先との問題が長期化する。
583,6,1,BP,3,"Staffing is not optimized, resulting in a concentration of people on the job.",人員配置が最適化されておらず、業務が集中する人が発生する。
584,6,1,CM,5,Medium- and long-term plans,中長期的な計画
585,6,1,CM,4,"There are many parallel cases and no priorities, resulting in an overall delay.",並行する案件が多く、優先順位もないため、総合的に遅れが生じる。
586,6,1,CM,3,"When we start a new development project, we estimate the schedule and development cost, but we don't have a culture of estimating man-hours, so we can't compare it with existing projects.",新規開発案件を始める際に、スケジュール、開発費の見積をするが、工数を見積もる文化がなく、既設プロジェクトとの優劣がつけられない。
587,6,1,CM,3,"We are not able to prioritize, select, and focus on projects.",優先順位決め、取捨選択、注力案件等をつけることができていない。
588,6,1,BP,1,"Because each person makes a convenient decision, things don't move in the direction of finding their downfall. As a result, it is not completed.",各人が都合の良い判断をするため、落としどころを見つける方向に物事が進んでいかない。結果的に完了しない。
589,6,1,CM,5,"As a company, our priorities for projects change from time to time, and each one is given top priority.",会社として案件の優先順位がその都度変わり、どれもが最優先となる。
590,6,1,CM,3,"The business is not progressing as it should be, and in the end the wrinkle comes.",本来のあるべき姿で業務が進まず、最後にしわ寄せが来る。
591,6,1,BP,3,"If the business process is carried out without us being able to see it, important parts are overlooked, and as a result, problems become apparent after publication.",業務プロセスが、我々の見えないところで進めれれ、重要な部分が見落とされ、その結果　上梓後に問題が顕在化する
592,6,1,BP,2,How to prioritize,優先順位のつけかた
593,6,1,BP,1,Speed of work,仕事のスピード
594,6,1,BP,1,Dealing with urgent business matters,急な業務の対処
595,6,1,BP,1,"Everyone thinks of their own work first and foremost, so they don't think about the situation in other departments.",みんな自分の仕事を最優先で考えるため、他の部門の状況等を考えない。
596,6,1,BP,3,"There is poor coordination between departments. Because we are a vertically divided company, it takes a long time to develop information. Also, it filters.",部門同士の連携が悪い。縦割り会社のため、情報を展開するのに時間がかかる。また、フィルターもかかる。
597,6,1,BP,3,Our own departments are picking up what someone else has to do because there is a wall of work between departments,部門間で業務に壁を作るため、誰かがやらなくてはならないことを自分たちの部門が拾っている
598,6,1,BP,4,"There is no one to judge the overall optimum and they are thinking of individual optimum solutions. As a result, we will miss something.",全体最適を判断する人がおらず、個別最適の解法を考えている。結果的に何かを見落としてします。
599,6,1,BP,1,"If I send progress via email, they won't recognize me unless I tell them in person.",メールで進捗を送っても、直接言わないと認識してくれない
600,6,1,BP,2,"There are so many meetings that even if everyone got together, they do not try to solve the problem in the end. It just ends up raising the issue.",打合せが多く、みんなが集まっても結局解決しない。問題提起するだけで終わる。
601,6,1,IT,3,"If we're going to do something, we have to start by gathering people and gathering information. Process, documentation, and tooling are essential.",何かをするにあたり、人を集めて情報収集から始めないとならない。プロセス、ドキュメンテーション、ツール化が必須。
602,6,1,IT,4,It takes a lot of man-hours to copy and stamp the drawings and other documents to the destination when they are issued because they are mainly managed by paper.,紙での管理が主の為、図面等出図する際の配布先分のコピーや押印にかなり工数がかかる
603,6,1,IT,4,CAD system versions vary and multiple CAD data are incompatible.,CADシステムのバージョンがバラバラで、しかも複数のCADデータの互換性がとれない。
604,6,1,IT,3,Information sharing among departments is not possible. I am asked the same questions over and over again.,部内間での情報共有ができていない。同じことを何度も聞かれる。
605,6,1,IT,1,Learning and updating the latest technical information,最新の技術情報の更新、学習
606,6,1,HD,1,"Since most of the designers have been with the company for about four years, they have no accumulated engineering knowledge.",設計者のほとんどが勤続４年程度のため、エンジニアリング知識の蓄積が無い。
607,6,1,HD,1,Lack of design capability for manufacturing facilities.,製造設備に関する設計能力の不足。
608,6,1,HD,3,"There is a lack of standardization of operations and knowledge, leaving it up to the person in charge.",業務や知識の標準化が進んでおらず、担当者任せになっている。
609,6,1,BP,1,Mistakes are made when making equipment because of the use of old drawings.,古い図面を使ってしまい、設備を作るときにミスが発生する。
610,6,1,BP,2,"Some products have not been sufficiently verified in the past, and if they are verified again, they may not meet the standards.",過去に検証が十分されていない製品があり、改めて検証をすると規格を満たさないことがある。
611,6,1,BP,3,It takes a long time for newcomers to be able to do their jobs because the operational procedures for quality control are vague and have not been established.,品質管理に関する業務手順があいまいで確立されていないため、新しく入った人が業務をこなせるようになるのに時間がかかる。
612,6,1,BP,4,"quality control is not well established, and the same audit points are repeated.",医療機器メーカとして重要な品質管理の定着が浅く、同じ監査指摘を繰り返す。
613,6,1,BP,3,"There is a lot of rework on quality issues, which is increasing costs.",品質問題について手戻りが多くコスト増になっている
614,6,1,BP,1,"There is a lot of interruption work, so I don't have time to think about it.",飛び込みの業務が多く集中して、考える時間が取れない。
615,6,1,BP,1,There is no time to look back on the past for issues.,課題について過去を振り返る余裕がない。
616,6,1,BP,1,There are too many cases and not enough manpower.,案件が多すぎて、マンパワー不足している。
617,6,1,BP,1,"I don't have the time to think about developing my company. However, I'm in a state where I'm just doing my day-to-day work.",会社を発展させるための考える時間が取れず、ただ、日々の仕事だけやっている状態である。
618,6,1,BP,2,There's not enough time for work.,業務に対して時間が足りない
619,6,1,HD,3,"The capacity of the business is dependent on the individual, and the work is not averaged in any department, resulting in a large number of tasks being performed by a particular person.",業務の能力が個人に依存しており、どの部門でも業務の平均化がされず、特定の人が多数の業務を抱えてしまう。
620,6,1,HD,5,"Many people leave the company, so skills are not accumulated.",離職する人がおおいため、技術が蓄積しない。
621,6,1,HD,4,"There is no generation in their late 30s and 40s, so there is a lack of manpower.",３０代後半から４０代の世代がおらず、マンパワーが不足している。
622,6,1,CM,2,I would like all employees to be motivated by the importance of delivering our products to our customers.,製品を顧客に届けることの重要さを、全職員にモチベーションとしてもっていただきたい。
623,6,1,HD,2,"The workload is high, but there are not enough resources to match it. The skills are mixed and the work is subordinate.",業務量が多いが、それに見合ったリソースが足りていない。スキルもまちまちで業務が属人的になっている。
624,6,1,HD,1,The education system is not in place and there is a lack of skills as a business person.,教育制度が整っておらず、ビジネスパーソンとしてのスキルが不足している。
625,6,1,HD,2,There are many people with a sense of indifference to the problem.,問題に無関心という意識の人が多い。
626,6,2,CM,4,Visualization of the entire project,プロジェクト全体の見える化
627,6,2,IT,5,Need tools to enable management to make good decisions,経営者が適切な意思決定ができるツールが必要
628,6,2,HD,1,Change yourself before you look to others for change.,変化を他社に求める前に自分自身を変える
629,6,2,IT,3,Building a tool to automatically create a development schedule,開発スケジュールの自動作成ツール構築
630,6,2,CM,5,Clear priorities should be set by management so that they can be confirmed by everyone from time to time.,明確な優先順位を経営者で決めて、随時皆が確認できるようにする。
631,6,2,CM,4,Establishing a system for determining priorities,優先順位を決定する仕組みの構築
632,6,2,CM,3,A system that correctly checks each milestone.,マイルストーン単位で正しく確認が入る仕組み
633,6,2,IT,4,Make decisions based on data logic,データ・ロジックをベースに意思決定を判断
634,6,2,IT,3,Build a tool to automatically create product costs based on parts costs and manufacturing man-hours,部品コストや製造工数などから、製品原価の自動作成ツール構築
635,6,2,BP,5,Create an overall schedule across the organization and share it with everyone,組織横断的な全体日程をつくり、みなで共有する
636,6,2,BP,5,Process Standardization,プロセスの標準化
637,6,2,IT,5,Fundamental reforms to realize visualization. In-house systems.,見える化実現のための抜本的改革。社内システム。
638,6,2,CM,4,Putting a key person in each department,各部署にキーマンを配置
639,7,1,IT,2,The location of the necessary data for each department is unknown.,各部門の必要データの在り処が不明
640,6,2,IT,3,Construction of a database to compare and reference the cost and initial cost of similar parts,類似部品のコストやイニシャル費用を比較参照できるデータベース構築
641,7,1,CM,3,The roles of each department are unclear.,各部門の役割が不明確
642,6,2,CM,4,Create a person who can lead operations across the organization,組織を横断的に指示できる人を立てる
643,7,1,BP,4,What was decided in the meeting was not decided.,会議で決まったことが決まってない
644,6,2,BP,3,Set up a standard quotation,標準見積もりの設定
645,7,1,BP,1,A lot of people don't come here to get much information.,情報をあまり取りに来ない人が多い
646,6,2,IT,4,Tools for information integration,情報統合のための道具
647,7,1,IT,4,Data credibility (new product specifications),データの信ぴょう性（新製品仕様）
648,6,2,CM,4,Recruitment of medical device as key personnel in the manufacturing department,製造部キーマンに医療機器出身者を採用
649,7,1,CM,2,It doesn't know what the real market demands.,本当の市場の要求がわからない
650,6,2,IT,3,Build a database that shows the yield rate of each product.,各製品の歩留まりが分かるようなデータベース構築
651,7,1,IT,4,Poor network environment.,ネットワーク環境が悪い
652,6,2,IT,3,Use the IT system to release a drawing.,出図をシステムで行う
653,7,1,IT,4,Where to share data,データの共有場所
654,6,2,BP,4,Interdepartmental collaboration and decentralization,部門間の連携、分権化
655,7,1,CM,3,"The roles, duties and decision-making authority of each department are unclear and cheating.",各部門の役割・業務・決定権が曖昧、ズルズルする
656,6,2,IT,3,Monitoring system for manufacturing process and defect information,製造工程、不具合情報の監視システム
657,7,1,BP,3,"It's not clear what MUST and WANT: Everything is ""as much as possible...",MUSTとWANTが明確でない：なんでも「できるだけ・・・」
658,6,2,BP,3,Linking manpower estimates to actual results,工数見積もりと実績との紐づけ
659,7,1,BP,3,It's not clear how the specifications are determined.,仕様の決め方が明確でない
660,6,2,IT,2,Build a tool that allows the planning department to make decisions based on overall profit and loss,企画部門が総合損益から判断できるツール構築
661,7,1,HD,2,"It's impossible to make a decision without the actual object, numbers and comparison patterns.",現物や数値・比較パターンがないと判断できない
662,6,2,BP,4,Clarifying the claim process.,苦情処理の清流化
663,7,1,BP,3,No FM on the input side and no checklist on the receiver side either: inconsistent and wasteful/often omitted.,インプット側のFMがない、受け手側もチェックリストがない：一貫性がなく無駄・漏れが多い
664,6,2,CM,4,"Introduction of experts, including medical device and regulatory engineers",医療機器及び法規制のエンジニア含むエキスパート導入
665,7,1,IT,1,"A lot of verbal and email-based communication, not form-based, so there's a lot of said and unsaid after the fact.",帳票ベースではなく、口頭・メールベースでのやり取りが多いので、後から言った言わないが発生する
666,6,2,HD,3,Nurturing young engineers,若手エンジニアの育成
667,7,1,CM,1,There's an atmosphere where everything has to be on target to be evaluated and praised.,全てが目標通りでないと評価・褒められない雰囲気がある
668,6,2,IT,4,Tools and authority decisions that can determine priorities,優先順位を判断できるツールと権限決定
669,7,1,BP,2,"it is not good at quantifying or writing down images and sensations, so it can't be recorded.",イメージや感覚を数値化・文字化することが苦手なので記録として残せない
670,6,2,HD,4,"Lightening of overall quality control, education",品質管理全体の軽量化、教育
671,7,1,CM,3,"The launch date is set, but it's delayed because the deadline for starting theme development has not been set.",発売の時期が決まっているが、テーマ開発スタートの締め切りが決まっていないので遅れる
672,6,2,IT,2,Awareness-raising tool for each medical device and quality control,各自の医療機器と品質管理に関する意識高揚のツール
673,7,1,BP,3,Stagnate when cost targets cannot be met because they are the same for different categories,コスト目標が、カテゴリーが違っても同一のため達成できない場合がおこると停滞する
674,6,2,CM,5,Introduction of an executive retirement system,役職定年制
675,7,1,HD,2,A failure to meet quality standards occurs just before mold manufacturing and there is a month or two delay in starting over.,"金型製作の直前になって品質基準を満たさないことが発生し、やり直しに1,2ヶ月遅延する"
676,6,2,IT,4,Building a database of benchmark results of other companies' products,他社製品のベンチマーク結果のデータベース構築
677,7,1,BP,3,"In some cases, new products are tested using old standards in quality verification tests, and there is no meaning to the original test.",品質確認試験で新しい製品を昔の基準で試験する場合があり本来の試験のいみがない
678,6,2,BP,3,Raising awareness of medical device laws and regulations,医療機器の法規制の意識の植え付け
679,7,1,CM,5,"The timing of the development theme plan is delayed year by year, which delays the start of the project, but we don't want to have to wait until the timing of the launch is fixed.",開発テーマの企画がフィックスする時期が年々遅れておりスタートが遅れるが、発売のタイミングは決まっていて困る
680,6,2,BP,3,"Reforms in the proper way of doing business, not just speed.",単にスピード優先ではない、適切な業務の進め方改革
681,7,1,CM,3,"Sales methods have not been reformed due to sales proposals, and new sales methods are needed but cannot be improved.",販売方法が営業による提案営業でやり方が改革されていない、新しい販売手法が必要だが改善できない
682,6,2,CM,3,Motivation as a medical device manufacturer,医療機器製造としてのモチベーション
683,7,1,HD,1,Training and other policies and plans are unclear and do not progress or grow because of the lack of clarity in the skills and techniques of development designers.,開発設計者の技能や技術が明確化されていないので教育などの方針や計画が不明確で進まない、成長しない
684,6,2,CM,4,Definition of a technology roadmap by the planning department,企画部門による技術ロードマップ構築
685,7,1,IT,2,"Information required for the development theme (proposal, quality requirements, product assortment, design drawings, data...) and other necessary documents are not in place, the level of each is low, and it is necessary to redo the process again.",開発テーマに必要な情報(企画書、要求品質、品揃、デザイン図、データ････)などの必要書類が整備されない、それぞれのレベルが低い、もう一度やり直しが必要
686,7,1,CM,4,There is no core technology to compare with other companies. There is no research department.,他社と比較できるコア技術がない。研究部門もない。
687,7,1,HD,1,The work is so subjective that you have to ask the person in charge at the time to find out. The task has not been passed on at that time and the same mistakes are made.,仕事が属人化していて、その当時の担当者に聞かないとわからない。そのときの課題が引き継がれておらず、同じ失敗をしてしまう。
688,7,1,CM,4,"While developing new products, we are crushing the bottleneck technology and are not able to develop advanced technology. Planning is not planned over a long period of time, so we cannot eliminate bottleneck technologies in advance. There are not enough people to handle the design.",新製品開発を行いながら、ネック技術を潰しており、先行技術開発ができていない。企画も長期スパンで計画されていないので、ネック技術を事前に潰すことができない。設計対応する人も足りない。
689,7,1,BP,1,"Time is running out in dealing with the most recent issue that's on fire, and you can't deal with it in a long span of time.",火のついている直近の課題対応で時間が過ぎてしまい、長いスパンでの対応ができない
690,7,1,IT,3,Many of the necessary forms are not formatted within the company and are not standardized.,必要な帳票類が社内でフォーマットが定められていないものが多く、統一されていない。
691,7,1,IT,4,The lack of a uniform format makes it difficult to process data in post-processing.,フォーマットが統一されていないので、後加工でデータ処理をすることが難しい
692,7,1,HD,2,"New employees need to be trained, but training materials are not in place",新入社員を教育する必要があるが、教育資料が整備されていない
693,7,1,IT,1,"it doesn't go to get new information, including CAD, etc., and it exists in its old form.",CADなども含めて新しい情報を取りにいかず、古いままで存在している。
694,7,1,CM,4,"Projects are being released without marketing research, so no plans are being released that are ahead of the competition.",マーケティングリサーチができていないまま企画が出ているので、他社より先行する企画が出ない
695,7,1,BP,1,Reworks due to poor product planning (lack of experience and time for planning staff),商品企画の内容が薄いことによる手戻り（企画担当の経験不足、時間が足りない）
696,7,1,CM,4,"The target cost ratio is uniform and strict, regardless of the product. If it tries to force you to achieve it, it ends up being a cheap product.",目標の原価率が商品に関係なく一律で、厳しい。無理に達成しようとしてチープな製品になってしまう。
